0,32.6792864334982,4.88687709588542,13.5618216422057,28.1942248274716,86.1268370877375,35.4570395731379,83.8773444309711,42.3608012775504,51.8153249849093,127.849685006466,notsmile
1,31.082072185502,9.33632350951546,21.187772751368,35.7020215690266,91.9933042675972,37.6897427597172,86.9266721674222,42.0802815013103,54.6502676618441,131.787858064954,notsmile
2,33.4232595256901,8.11537342350248,20.8256626368629,36.1342469512105,92.9529018877434,38.1663662592586,89.6454458999732,46.880417250222,51.5166941316904,134.974621394594,notsmile
3,32.6802842306761,12.2205292520845,21.4470357685328,36.5678801837944,95.1250515778145,37.74542051063,86.3888006990493,39.4568782399458,54.4548200635668,132.484172269635,notsmile
4,29.9457787812217,5.5214128444439,18.1896199801974,31.9935261105464,85.9771355762802,36.9071862741288,84.6088322610946,38.7156397326261,52.2588918559988,129.353142285337,notsmile
5,31.4254391887039,8.60673704885813,21.4679694916275,36.2579994278948,92.928599031965,37.7286310438288,88.0367227335092,49.6279169094171,52.6887506509899,132.855659787721,notsmile
6,32.8871648408532,6.0156153892928,17.2061747557643,31.5788900118736,85.2503588798504,37.7207901134703,87.3066256668905,7.03728533439758,51.2615408990252,131.824947568192,notsmile
7,32.3316461702876,8.02287989041437,17.3988571792424,32.3150286375845,90.3788911253545,36.6610269730882,85.4032340656202,39.8510083046683,51.5540663949196,130.541805210231,notsmile
8,30.3554324713487,8.64176381251872,20.5214325741528,34.5925510855375,88.6122470383011,38.2731620207504,87.3847490827707,31.47486637194,51.5587410458885,131.054252347069,notsmile
9,33.1928614771433,16.50488457224,30.6464495536167,45.3893112430557,97.9109940776849,41.4951382913822,91.782538155318,6.19529713017086,52.0240348516144,135.708382054182,notsmile
10,34.0558388179282,7.38733368661781,17.4136034835413,32.3672525060791,87.6727460913268,37.831469615515,87.5828434334528,29.1650258616765,52.1575227562741,130.103792331817,notsmile
11,31.2513337630959,8.63526872347964,21.2705724333651,35.5502324529359,90.585983290862,37.9455713667133,87.6414339799877,36.6040097560035,50.6547814391181,128.542856823835,notsmile
12,31.057560424962,8.92050985347201,19.1161126305446,33.8503609532478,91.2909424489004,37.3118999801976,86.3480735494103,36.9852505693324,52.6326128017102,132.764779908412,notsmile
